osm_id,name,state,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
node/11418263162,CAT Scale,,POINT(-89.5422556 36.7604236),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1463"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1463"", ""operator"": ""Flying J Travel Center"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 573-472-3336"", ""operator:wikidata"": ""Q64130592""}"
node/11418263163,CAT Scale,,POINT(-89.5403819 36.7582612),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""995"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=995"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 573-471-4944"", ""operator:website"": ""https://www.loves.com/locations/313"", ""operator:wikidata"": ""Q1872496""}"
node/11420525037,CAT Scale,,POINT(-77.3175755 37.1850295),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1108"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1108"", ""operator"": ""Pilot Travel Center"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 804-863-4612"", ""operator:website"": ""https://locations.pilotflyingj.com/us/va/disputanta/4610-county-drive"", ""operator:wikidata"": ""Q64128179""}"
node/11420880984,CAT Scale,,POINT(-77.3908364 37.3114809),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1072"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1072"", ""operator"": ""Pilot Travel Center"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 804-524-9556"", ""operator:website"": ""https://locations.pilotflyingj.com/us/va/colonial-heights/2126-ruffin-mill-road"", ""operator:wikidata"": ""Q64128179""}"
node/11429474247,CAT Scale,,POINT(-99.2981939 34.162282),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2103"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2103"", ""operator"": ""CEFCO"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 940-552-7700""}"
node/11432073632,,,POINT(-110.8952745 47.3490166),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11439345965,,,POINT(-79.2072051 36.0778039),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11439345966,,,POINT(-79.2072358 36.0768864),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11445482487,,,POINT(-95.5099584 33.915922),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11445482498,,,POINT(-95.5122225 33.9168021),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11450305372,,,POINT(-102.260183 36.8051411),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11457798475,,,POINT(-96.2515469 39.0650012),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11466745823,,,POINT(-103.7170473 39.7553158),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11480906986,,,POINT(-90.0985524 38.0870493),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11490963201,,,POINT(-80.5120091 41.2214103),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11493847133,CAT Scale,,POINT(-106.8126457 32.2983681),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""702"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=702"", ""operator"": ""TA"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 575-527-7400"", ""operator:website"": ""https://www.ta-petro.com/location/nm/ta-las-cruces/"", ""operator:wikidata"": ""Q7835892""}"
node/11493860073,,,POINT(-107.7587593 32.2814671),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11495047700,CAT Scale,,POINT(-111.6177432 32.7721621),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""204"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=204"", ""operator"": ""TA"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 520-466-7363"", ""operator:website"": ""https://www.ta-petro.com/location/az/ta-eloy/"", ""operator:wikidata"": ""Q7835892""}"
node/11495636163,CAT Scale,,POINT(-97.6370433 39.8350699),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1853"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1853"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 785-527-2472"", ""operator:website"": ""https://www.loves.com/locations/647"", ""operator:wikidata"": ""Q1872496""}"
node/11538065574,,,POINT(-88.1431191 43.7542313),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11552085534,,,POINT(-83.4329322 45.0839686),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""access"": ""customers"", ""amenity"": ""weighbridge"", ""operator"": ""A & L Iron & Metal Company""}"
node/11553263009,,,POINT(-94.0664401 30.3481959),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11553263010,,,POINT(-94.0662322 30.348079),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11555341129,,,POINT(-80.0775036 39.3332372),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11557114755,,,POINT(-122.716549 43.8857835),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11557699436,,,POINT(-70.7206276 41.9758497),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11563957376,,,POINT(-74.1521396 40.6903864),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11563957377,,,POINT(-74.1520206 40.6903726),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11564602213,,,POINT(-122.3280535 47.5563253),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11564602214,,,POINT(-122.3282561 47.5564873),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11574873840,,,POINT(-101.5441099 40.8518026),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11574873841,,,POINT(-101.5440686 40.8517411),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11577275868,,,POINT(-93.5884343 41.5857249),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11591785599,CAT Scale,,POINT(-87.4552066 36.7086473),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3240"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3240"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 270-640-6053"", ""operator:website"": ""https://www.loves.com/locations/782"", ""operator:wikidata"": ""Q1872496""}"
node/11596700892,,,POINT(-83.428104 45.0611818),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""access"": ""private"", ""amenity"": ""weighbridge"", ""operator"": ""Alpena Oil Company""}"
node/11603228782,CAT Scale,,POINT(-114.4205957 42.5468621),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1899"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1899"", ""operator"": ""Oasis Stop 'n Go"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 208-404-3290""}"
node/11608662220,,,POINT(-100.7488418 43.5778153),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11609506755,,,POINT(-78.7867037 42.89152),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11612937753,,,POINT(-87.2451025 40.4500373),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11632587304,CAT Scale,,POINT(-80.5674167 33.2688854),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""585"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=585"", ""operator"": ""Pilot Travel Center"", ""brand:wikidata"": ""Q111631907"", ""operator:website"": ""https://locations.pilotflyingj.com/us/sc/st.-george/9587-charleston-hwy"", ""operator:wikidata"": ""Q64128179""}"
node/11657943455,CAT Scale,,POINT(-87.4748908 37.415421),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1990"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1990"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 270-322-9001"", ""operator:website"": ""https://www.loves.com/locations/725"", ""operator:wikidata"": ""Q1872496""}"
node/11660173311,CAT Scale,,POINT(-95.1479584 35.4866549),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1651"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1651"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 918-464-2865"", ""operator:website"": ""https://www.loves.com/locations/255"", ""operator:wikidata"": ""Q1872496""}"
node/11670164688,CAT Scale,,POINT(-80.5183953 35.6084956),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1709"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1709"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 704-630-6767"", ""operator:website"": ""https://www.loves.com/locations/507"", ""operator:wikidata"": ""Q1872496""}"
node/11670175025,CAT Scale,,POINT(-81.4775598 35.1570101),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1325"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1325"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 864-839-1543"", ""operator:website"": ""https://www.loves.com/locations/397"", ""operator:wikidata"": ""Q1872496""}"
node/11670365985,CAT Scale,,POINT(-97.1714947 34.1879499),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""267"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=267"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 580-226-0973"", ""operator:website"": ""https://www.loves.com/locations/266"", ""operator:wikidata"": ""Q1872496""}"
node/11670451159,CAT Scale,,POINT(-102.7846179 38.4880908),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1792"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1792"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 719-438-5500"", ""operator:website"": ""https://www.loves.com/locations/653"", ""operator:wikidata"": ""Q1872496""}"
node/11670451183,CAT Scale,,POINT(-92.4036829 42.4624091),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1964"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1964"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 319-234-4378"", ""operator:wikidata"": ""Q1872496""}"
node/11670453786,CAT Scale,,POINT(-101.7744214 36.5072138),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1831"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1831"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 580-423-6126"", ""operator:website"": ""https://www.loves.com/locations/822"", ""operator:wikidata"": ""Q1872496""}"
node/11670467216,CAT Scale,,POINT(-98.9562397 43.7365811),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3337"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3337"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:website"": ""https://www.loves.com/locations/816"", ""operator:wikidata"": ""Q1872496""}"
node/11670503748,CAT Scale,,POINT(-98.4987321 34.1724823),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3104"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3104"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 580-281-3563"", ""operator:website"": ""https://www.loves.com/locations/734"", ""operator:wikidata"": ""Q1872496""}"
node/11670582523,CAT Scale,,POINT(-102.4997867 36.7291734),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3245"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3245"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 580-544-4431"", ""operator:website"": ""https://www.loves.com/locations/302"", ""operator:wikidata"": ""Q1872496""}"
node/11670595760,CAT Scale,,POINT(-102.9509899 41.1086877),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1834"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1834"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 308-254-4832"", ""operator:website"": ""https://www.loves.com/locations/10"", ""operator:wikidata"": ""Q1872496""}"
node/11678035708,,,POINT(-92.8770632 45.2744087),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""amenity"": ""weighbridge""}"
node/11679556789,CAT Scale,,POINT(-118.1911662 34.0100932),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""996"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""access"": ""yes"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=996"", ""operator"": ""Century Fuel"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 323-406-2007""}"
node/11684347259,CAT Scale,,POINT(-86.3480185 30.733864),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1732"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1732"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 850-951-1067"", ""operator:website"": ""https://www.loves.com/locations/561"", ""operator:wikidata"": ""Q1872496""}"
node/11684353611,CAT Scale,,POINT(-80.8342085 35.813057),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1965"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1965"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 704-838-1539"", ""operator:website"": ""https://www.loves.com/locations/497"", ""operator:wikidata"": ""Q1872496""}"
node/11684379567,CAT Scale,,POINT(-91.7171703 35.2187497),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1719"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1719"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 501-278-5090"", ""operator:website"": ""https://www.loves.com/locations/557"", ""operator:wikidata"": ""Q1872496""}"
node/11684386990,CAT Scale,,POINT(-83.5003705 34.2272078),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""943"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=943"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 706-336-0075"", ""operator:website"": ""https://www.loves.com/locations/765"", ""operator:wikidata"": ""Q1872496""}"
node/11684393875,CAT Scale,,POINT(-89.469194 43.3891365),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1894"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1894"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 608-635-2944"", ""operator:website"": ""https://www.loves.com/locations/637"", ""operator:wikidata"": ""Q1872496""}"
node/11684404934,CAT Scale,,POINT(-87.7584737 43.6773621),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1895"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1895"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 920-458-1697"", ""operator:website"": ""https://www.loves.com/locations/640"", ""operator:wikidata"": ""Q1872496""}"
node/11684406537,CAT Scale,,POINT(-81.8000653 28.1552688),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""952"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=952"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 863-984-7030"", ""operator:website"": ""https://www.loves.com/locations/228"", ""operator:wikidata"": ""Q1872496""}"
node/11684409794,CAT Scale,,POINT(-90.0178845 41.4107238),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3182"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3182"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 309-936-1488"", ""operator:website"": ""https://www.loves.com/locations/766"", ""operator:wikidata"": ""Q1872496""}"
node/11684496682,CAT Scale,,POINT(-92.7342467 43.1223925),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1887"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1887"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 641-398-2404"", ""operator:website"": ""https://www.loves.com/locations/670"", ""operator:wikidata"": ""Q1872496""}"
node/11687352316,CAT Scale,,POINT(-114.4774044 35.7001397),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3253"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3253"", ""operator"": ""Pilot Travel Center"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 928-767-3008"", ""operator:website"": ""https://locations.pilotflyingj.com/us/az/white-hills/12683-white-hills-rd"", ""operator:wikidata"": ""Q64128179""}"
node/11687429465,CAT Scale,,POINT(-81.9861896 30.2912789),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""3261"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=3261"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 470-768-6532"", ""operator:website"": ""https://www.loves.com/locations/761"", ""operator:wikidata"": ""Q1872496""}"
node/11687448907,CAT Scale,,POINT(-97.7385829 33.2212323),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""2154"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=2154"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 940-683-3325"", ""operator:website"": ""https://www.loves.com/locations/713"", ""operator:wikidata"": ""Q1872496""}"
node/11687451772,CAT Scale,,POINT(-80.7356613 33.458601),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1033"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1033"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 803-534-1663"", ""operator:website"": ""https://www.loves.com/locations/326"", ""operator:wikidata"": ""Q1872496""}"
node/11687456218,CAT Scale,,POINT(-88.3183645 37.0044778),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1103"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1103"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 270-395-0546"", ""operator:website"": ""https://www.loves.com/locations/348"", ""operator:wikidata"": ""Q1872496""}"
node/11687461332,CAT Scale,,POINT(-90.3769066 43.9607746),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""1189"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=1189"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 608-372-3820"", ""operator:website"": ""https://www.loves.com/locations/345"", ""operator:wikidata"": ""Q1872496""}"
node/11687462430,CAT Scale,,POINT(-88.7416446 35.6793802),osm_pois,981,2026-07-22 20:25:30.476626+00,2026-07-21 20:21:50+00,,,,,,{},"{""ref"": ""667"", ""name"": ""CAT Scale"", ""brand"": ""CAT Scale"", ""amenity"": ""weighbridge"", ""website"": ""https://catscale.com/cat-scale-locator/?single=667"", ""operator"": ""Love's Travel Stop"", ""brand:wikidata"": ""Q111631907"", ""operator:phone"": ""+1 731-422-0901"", ""operator:website"": ""https://www.loves.com/locations/244"", ""operator:wikidata"": ""Q1872496""}"
