source_record_id,name,brand,category_source,category,lat,lon,address,city,state,zip,phone,website,date_refreshed,date_closed,observed_at,run_id,props
001512ac849a47f443794899,Associated Bank,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,26.140035,-80.215935,4248 NW 12th St,Lauderhill,FL,33313,,https://www.associatedbank.com,2021-05-21,,2021-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""FL"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
001551746e1b4c946d89dc34,Qti Coin-Ops,,Business and Professional Services > Laundry Service,laundry,33.83066426806037,-78.66859093046092,912 8th Ave N,North Myrtle Beach,SC,29582,(843) 448-5370,,2015-07-29,,2015-07-29 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""SC"", ""matched_labels"": [""Business and Professional Services > Laundry Service""]}"
00157d9833dd44b8323c73f2,Akha Farm,,Retail > Food and Beverage Retail > Grocery Store,grocery,44.86187304634027,-123.43049285702536,131 Sheldon Ave # 137,Falls City,OR,97344,(971) 388-7185,http://www.akhafarm.com,2015-03-05,,2015-03-05 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OR"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
001586a92682408df790b077,Fifth Third Bank,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,27.909063961563604,-82.79566685337954,705 8th Ave SW,Largo,FL,33770,(727) 585-5147,http://www.53.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""FL"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
001587198c894ae5b20db0a3,Blaze Fast-Fire'd Pizza,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,36.94606241888802,-86.42399714470419,2825 Scottsville Rd,Bowling Green,KY,42104,(270) 904-6267,http://www.blazepizza.com,2017-06-07,,2017-06-07 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""KY"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
0015981bd04e4ad61a4b998e,Central Financial Services,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,32.36078870005614,-88.69763481847214,116 22nd Ave S,Meridian,MS,39301,(601) 693-3548,http://loansinky.net,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MS"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
0015d190be4848efc8c53d7e,Cedar Creek Country Store,,Retail > Food and Beverage Retail > Grocery Store,grocery,30.092001427687727,-97.47540145941149,877 State Highway 21 W,Cedar Creek,TX,78612,(512) 321-2733,,2014-03-08,,2014-03-08 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
00160c0b88ff49e62218c89e,Associated Bank,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,39.61713281794978,-75.08052451506462,2515 Delsea Dr,Franklinville,NJ,08322,,https://www.associatedbank.com,2020-04-27,,2020-04-27 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NJ"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00161f64ee0647a9507a9bec,Bank of America,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,42.7356514065182,-84.48243467441814,208 Albert Ave,East Lansing,MI,48823,(844) 401-8500,http://www.bankofamerica.com,2021-05-26,,2021-05-26 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MI"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
001638416fb247a4cf6b4e5e,Destiny Discount Tire,,Business and Professional Services > Automotive Service > Tire Repair Shop,tire_service,33.31256551193366,-84.2913315272759,2905 N Expressway,Griffin,GA,30223,(678) 603-1935,http://discounttire.com,2024-12-19,,2024-12-19 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""GA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Tire Repair Shop""]}"
0016551f2bae4daa5dd5f41d,Bitcoin Depot - Bitcoin ATM,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,29.406232819740186,-98.45699515903358,651 Porter St,San Antonio,TX,78210,(678) 435-9604,https://branches.bitcoindepot.com/tx/san-antonio/bitcoin-atm/9000755614,2022-02-07,,2022-02-07 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}"
00165becd100436644777a61,Ecoboost,,Retail > Automotive Retail > Car Parts and Accessories,auto_parts,34.43090037544274,-118.57003549561486,25030 Avenue Tibbitts,Valencia,CA,91355,(661) 505-6805,http://www.ecoboostgrilles.com,2015-01-30,,2015-01-30 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CA"", ""matched_labels"": [""Retail > Automotive Retail > Car Parts and Accessories""]}"
001669b3567447d56e8f95a9,Northside Painting & Body Shop,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,36.32484263136583,-78.60561538850332,1203 Goshen St,Oxford,NC,27565,(919) 693-3184,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NC"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
001687347e014daa45b38cfe,Direct Auto Sales,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,38.195095,-85.565798,10311 Taylorsville Rd,Jeffersontown,KY,40299,(502) 297-8033,http://www.directautoky.com,2014-10-15,,2014-10-15 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""KY"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00168a3a514b45af8c6dea78,Kitchen Saver,,Dining and Drinking > Restaurant,restaurant,39.26533736861119,-84.43512519789157,2443 Crowne Point Dr,Cincinnati,OH,45241,(888) 548-7281,https://www.kitchensaver.com,2021-11-11,,2021-11-11 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
00169eb57e9f4706fddaf9c3,Clicks Concession,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,36.55229955391025,-86.77960523511189,6444 Highway 25 E,Springfield,TN,37172,(615) 642-4538,,2013-08-17,,2013-08-17 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TN"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
0016a73e81654dcdcb1baf49,Garage Products,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,42.82743719582706,-88.39953103058238,W1973 Lucy Ln,Mukwonago,WI,53149,(262) 684-5185,http://www.garageproductsinc.com,2014-12-25,,2014-12-25 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""WI"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0016b26b20304e72245a0fba,ATM,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,39.34588324268868,-74.4667035451286,4801 Ventnor Ave,Ventnor City,NJ,08406,,https://www.star.com,2012-03-20,,2012-03-20 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NJ"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}"
0016b57e802b49026f47d137,Liskey Kristina Emergicare Of Harrisonburg Harrisonburg,,Health and Medicine > Urgent Care Center,medical,38.426359,-78.845503,343 Neff Ave Ste W12,Harrisonburg,VA,22801,(540) 432-9996,https://emergicares.com,2020-08-08,,2020-08-08 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""VA"", ""matched_labels"": [""Health and Medicine > Urgent Care Center""]}"
0016b857c55e0fe62278e0ad,Choice Hotels,,Travel and Transportation > Lodging > Motel,motel,39.093131493100074,-77.52425237034463,1500 E Market St,Leesburg,VA,20176,(703) 349-4068,,2023-04-21,,2023-04-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""VA"", ""matched_labels"": [""Travel and Transportation > Lodging > Motel""]}"
0016c531cdaf4a9c098c8b45,Cenex,,Travel and Transportation > Fuel Station,fuel_station,42.997371630742705,-96.06200102688643,310 8th St SW,Orange City,IA,51041,(712) 737-3612,https://www.cenex.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IA"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
0016d288381a4f569d0a549a,Anaya Auto Service,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,41.89648446002438,-87.87070427645608,3023 W Lake St,Melrose Park,IL,60160,(708) 223-4972,,2016-12-03,,2016-12-03 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IL"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0016d509cc5c460407187d39,Triple G Mufflers & Auto Repair,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,32.634066,-85.428375,3404 Pepperell Pkwy,Opelika,AL,36801,(334) 745-7755,https://triple-g-mufflers-auto-repair.hub.biz,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AL"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0016f74badf542253c2231fb,ATM,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,41.60303769097924,-87.50848900188322,6045 Calumet Ave,Hammond,IN,46320,(888) 340-2265,http://www.bmoharris.com,2012-03-20,,2012-03-20 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IN"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}"
001705a975074e3d1534775f,Deodorizit,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,30.010625258659466,-90.17100471291799,4000 Taft Park,Metairie,LA,70002,(504) 779-3444,http://valleyhillneovintage.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""LA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00171681f942c927422bccbb,Foothills Bank,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,34.5869966002036,-112.34065015380136,3044 N Glassford Hill Rd,Prescott Valley,AZ,86314,(928) 759-8600,http://www.foothillsbank.com,2022-06-06,,2022-06-06 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AZ"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM"", ""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
001721fe9045f003b29a4f28,The PNC Financial Services Group,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,40.08434839888115,-82.90114568471553,4140 Executive Pkwy,Westerville,OH,43081,,,2022-12-20,,2022-12-20 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OH"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00172485e7a6485364af0964,Gulf Oil,,Travel and Transportation > Fuel Station,fuel_station,42.577687979486385,-71.74943668628255,400 Electric Ave,Lunenburg,MA,01462,(978) 555-1212,https://www.gulfoilltd.com,2020-01-29,,2020-01-29 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MA"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
00172f0502824b5394ffe2dc,Shaffs Meats,,Retail > Food and Beverage Retail > Grocery Store,grocery,42.175550899054194,-75.6963325800459,550 Martin Hill Rd,Harpursville,NY,13787,(607) 693-2078,,2014-07-26,,2014-07-26 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NY"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
00177ed7e72a430143bdf6fe,12 Volt Doctor,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,40.54744387325234,-74.22896323807201,2917 Arthur Kill Rd Ste 2,Staten Island,NY,10309,(718) 984-0999,http://www.12voltdoctor.com,2013-08-24,,2013-08-24 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NY"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0017a3658f16431205ad7eee,Immediacare Urgent Care Clinic,,Health and Medicine > Urgent Care Center,medical,39.72627981702153,-105.11989463607708,605 Parfet St Ste 103,Lakewood,CO,80215,(303) 462-2273,http://www.immediacarecolorado.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CO"", ""matched_labels"": [""Health and Medicine > Urgent Care Center""]}"
0017b91125164a380294051a,Production Bumpers Stampings,,Retail > Automotive Retail > Car Parts and Accessories,auto_parts,33.502352,-112.14619,4022 W Turney Ave Ste 2,Phoenix,AZ,85019,(602) 252-4388,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AZ"", ""matched_labels"": [""Retail > Automotive Retail > Car Parts and Accessories""]}"
0017c555749276212f48ebfc,Bancorpsouth Bank,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,33.24108985737453,-92.665951921315,2730 N West Ave,El Dorado,AR,71730,(870) 863-8892,http://bancorpsouthonline.com,2022-05-06,,2022-05-06 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AR"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
0017ddeb3f354c41d0f7ce82,Our Lady of Bellefonte Hospital Primary Care,,Health and Medicine > Hospital,medical,38.51623496185442,-82.72268635394518,2420 Argillite Rd Ste B,Flatwoods,KY,41139,(606) 836-3900,http://www.olbh.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""KY"", ""matched_labels"": [""Health and Medicine > Hospital""]}"
00182cd74c6f4ea4c92c1935,Jim Ertel's Garage,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,42.49924093356142,-73.61862073341446,5308 State Route 203,Nassau,NY,12123,(518) 766-4010,https://www.napaautocare.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NY"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00183766abae41339434caab,Arizona Imports,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,33.406452837742854,-112.1101159680529,2405 W Broadway Rd,Phoenix,AZ,85041,(602) 243-7447,http://www.arizonaimports.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AZ"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
00183cef63bd45382577ebaf,Maria's Pizza & Subs,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,39.55235312005988,-76.1005205293178,866 Otsego St,Havre De Grace,MD,21078,(410) 942-0001,http://www.selectmariaspizza.com,2015-11-06,,2015-11-06 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MD"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
00189446c84949b8d68a584e,Bradley Petroleum,,Travel and Transportation > Fuel Station,fuel_station,39.58027022552829,-104.9878070611447,7500 S Broadway,Centennial,CO,80122,(303) 730-0354,http://sinclairoil.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CO"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
0018982f13cb4323241c48bc,Nick's Sports Bar,,Dining and Drinking > Restaurant,restaurant,44.032584,-88.153741,321 E Main St,Chilton,WI,53014,(920) 849-7001,,2012-08-29,,2012-08-29 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""WI"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
0018aafaf7824aa9ea193925,Watkins Products,,Retail > Food and Beverage Retail > Grocery Store,grocery,39.3319921785021,-79.35806923173517,1533 King Wildesen Rd,Oakland,MD,21550,(301) 334-4950,http://www.watkinsonline.com,2012-01-18,,2012-01-18 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MD"", ""matched_labels"": [""Retail > Food and Beverage Retail > Grocery Store""]}"
0018b38640d6467c041ee432,Krispy Krunchy Chicken,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,36.34989412643064,-86.71637429518168,934 Louisville Hwy,Goodlettsville,TN,37072,(615) 859-3786,https://www.krispykrunchy.com,2019-08-26,,2019-08-26 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TN"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
0018bbd424ff45e140875216,US First Food Mart,,Travel and Transportation > Fuel Station,fuel_station,38.280802536463035,-85.83011733098564,624 W Main St,New Albany,IN,47150,(812) 542-2570,,2012-03-09,,2012-03-09 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IN"", ""matched_labels"": [""Travel and Transportation > Fuel Station""]}"
0018cddca1bc49876e614d7c,Bullseye Windshield Repair,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,35.94893977614242,-79.19807580872285,8505 Orange Grove Rd,Chapel Hill,NC,27516,(919) 942-6584,http://bullseyewindshieldrepair.com,2012-10-09,,2012-10-09 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NC"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
001910239e464bcf293c25b1,Mavis Discount Tire,,Business and Professional Services > Automotive Service > Tire Repair Shop,tire_service,32.125404350075165,-81.16859512588113,5410 Augusta Rd,Garden City,GA,31408,(912) 254-0080,,2020-06-10,,2020-06-10 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""GA"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Tire Repair Shop""]}"
00191a0849194ea8b56ac0de,Krispy Krunchy Chicken,,Dining and Drinking > Restaurant > Fast Food Restaurant,fast_food,35.891094288964496,-80.55406163497443,539 E Lexington Rd # 14,Mocksville,NC,27028,(336) 751-4745,https://www.krispykrunchy.com,2019-11-19,,2019-11-19 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NC"", ""matched_labels"": [""Dining and Drinking > Restaurant > Fast Food Restaurant""]}"
00192299de134cf494c5a348,Bob's Custom Automotive Repair,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,39.859425455004704,-88.95803262302893,1711 N Church St,Decatur,IL,62526,(217) 875-1208,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IL"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0019472ff7763c56b189c518,Byte Federal Bitcoin ATM (Sawyer's Market Moa Chain),,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,45.46833745765135,-122.60192353393526,6006 SE Flavel St,Portland,OR,97206,(786) 686-2983,https://www.bytefederal.com/?y_source=1_MzE0NDQ0NzItNDQwLWxvY2F0aW9uLndlYnNpdGU=,2022-04-08,,2022-04-08 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OR"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}"
00194fa94e36d45039702cb1,Wayne Memorial Hospital Auxiliary,,Health and Medicine > Hospital,medical,41.57896728161636,-75.26226276561331,1409 Hillside Ave,Honesdale,PA,18431,,,2022-05-07,,2022-05-07 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""PA"", ""matched_labels"": [""Health and Medicine > Hospital""]}"
001954576a2540cb93e834bd,Comerica Bank,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,42.32652765762206,-83.19171370856047,15101 Ford Rd,Dearborn,MI,48126,(313) 584-0073,https://www.comerica.com,2014-04-17,,2014-04-17 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MI"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
001957ccd035438b219cdd85,Swamp Shack At the Dempsey's,,Dining and Drinking > Restaurant,restaurant,30.40766850166154,-89.43103654265435,6208 Kiln Delisle Rd,Kiln,MS,39556,(228) 255-2027,,2015-09-03,,2015-09-03 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MS"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
001971ca46c0cd43b564132d,The PNC Financial Services Group,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,33.872152,-84.014013,1938 Scenic Hwy N,Snellville,GA,30078,,,2022-11-16,,2022-11-16 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""GA"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00197f9192184e927e9ba424,CoinFlip Bitcoin ATM,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,34.6985508358148,-86.74033231492155,97 Hughes Rd Ste D,Madison,AL,35758,(773) 800-0106,https://locations.coinflip.tech/coinflip-bitcoin-atm-9053875ae183,2021-11-24,,2021-11-24 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""AL"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM"", ""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00198487673240348fafb899,Gilbert Drive Shafts,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,29.81711583650476,-95.42120139456357,1211 W 34th St,Houston,TX,77018,(713) 868-6115,,2014-06-15,,2014-06-15 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Retail > Automotive Retail > Car Parts and Accessories""]}"
0019856520254c19301ba838,Chase Bank,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,38.63407054038812,-90.31604675292479,6690 Clayton Rd,Richmond Heights,MO,63117,(314) 955-0928,http://www.chase.com,2025-01-25,,2025-01-25 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MO"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
00199295b73843c39e1dbe55,Tomlinson Pharmacy,,Retail > Pharmacy,pharmacy,32.53669658205652,-82.90961098899058,108 Rowe St,Dublin,GA,31021,(478) 272-7722,https://www.mygnp.com,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""GA"", ""matched_labels"": [""Retail > Pharmacy""]}"
0019abf4d38dcbe48b601c2d,LibertyX Bitcoin ATM,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,30.4049119301436,-97.85449638605795,11725 Ranch Road 620 N,Austin,TX,78750,(800) 511-8940,https://libertyx.com/a/buy-bitcoin/locations/oaaeibvuu7x6?y_source=1_NjcwNzQyMDAtNDQwLWxvY2F0aW9uLndlYnNpdGU=,2022-06-06,,2022-06-06 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""TX"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}"
0019b565064148627fcd6927,OM-azing yoga,,Dining and Drinking > Restaurant,restaurant,40.7151717562111,-75.20931918795297,304 Frost Hollow Rd,Easton,PA,18040,(484) 892-1669,http://om-azingyoga.com,2019-09-06,,2019-09-06 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""PA"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
0019b87fea4d4479ee5593e9,Genesis Automotive Repair,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,45.1621825213932,-122.82232706416131,11635 Pacific Ct NE,Woodburn,OR,97071,(503) 982-5359,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""OR"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop""]}"
0019d26654754e31b11261b8,ATM,,Business and Professional Services > Financial Service > Banking and Finance > ATM,atm_bank,39.248667489489605,-94.59543388237752,8420 N Madison Ave,Kansas City,MO,64155,(800) 786-9666,http://www.cardtronics.com,2012-03-20,,2012-03-20 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""MO"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > ATM""]}"
0019eafffb0b4ee29d33f49d,Commercial Federal,,Business and Professional Services > Financial Service > Banking and Finance > Bank,atm_bank,39.745724,-104.990173,633 17th St Ste 2100,Denver,CO,80202,(303) 293-3704,,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""CO"", ""matched_labels"": [""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}"
0019f320e6a8459f12c232e0,Wayne's Lunch Box,,Dining and Drinking > Restaurant,restaurant,35.354633,-81.922009,391 E Main St,Spindale,NC,28160,(828) 395-2225,,2019-06-27,,2019-06-27 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NC"", ""matched_labels"": [""Dining and Drinking > Restaurant""]}"
0019ff1ee8e6467dc44b4a77,Avrora Cafe & Bar,,Dining and Drinking > Restaurant,restaurant,40.57701583479792,-73.97996974133612,2896 W 12th St,Brooklyn,NY,11224,(718) 872-7780,,2019-05-12,,2019-05-12 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""NY"", ""matched_labels"": [""Dining and Drinking > Cafe, Coffee, and Tea House > Café"", ""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"", ""Dining and Drinking > Restaurant""]}"
001a101908fd4af94a344948,Bumper to Bumper - Paxton,,Business and Professional Services > Automotive Service > Automotive Repair Shop,auto_repair,40.4601451391843,-88.09570393279384,109 S Railroad Ave,Paxton,IL,60957,(217) 379-2366,http://locations.bumpertobumper.com/il/paxton/76032,2012-05-21,,2012-05-21 00:00:00+00,8419,"{""mirror"": false, ""release"": ""2025-02-06"", ""region_raw"": ""IL"", ""matched_labels"": [""Business and Professional Services > Automotive Service > Automotive Repair Shop"", ""Retail > Automotive Retail > Car Parts and Accessories""]}"
