shop_id,name,category_src,category,brand,lat,lon,geom,address,city,state,zip,phone,website,email,socials,src_confidence,n_sources,source_names,route_id,route_ref,route_name,route_dist_m,on_route_5km,gmaps_url,phone_valid,phone_state_ok,coord_ok,cluster_dup,spam_flag,verification_status,confidence,flags,observed_at,props,source_orgs,n_independent,licence_verified,licence_id,licence_state,licence_expiry,licence_expired,licence_rule,opening_hours,open_24h,hours_source,chain_brand,osm_match_id,osm_match_m,last_seen_at,last_seen_src,liveness,live_state,live_presence,live_sources,live_corrob,live_reasons
04584359-e9a0-45b6-a212-47f9754f115d,Wheelco Truck & Trailer Parts,truck_repair,Truck repair,,43.68727493286133,-98.00422668457031,POINT(-98.00422668457031 43.68727493286133),1419 E Spruce St,Mitchell,SD,57301,6059968967,https://www.wheelco.com/,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",317084,S 37,S 37,263,t,"https://www.google.com/maps/search/?api=1&query=43.68727493286133,-98.00422668457031",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,Mo-Fr 07:00-17:00,f,alltheplaces,FleetPride,,,2026-08-11 21:11:13+00,chain_sites,100,open,99,100,100,{chain_confirmed:FleetPride}
046127bf-a603-4ebc-aadd-78b5aa030d43,AllStar Towing,roadside_assistance,Roadside / breakdown,,36.53854751586914,-119.39385223388672,POINT(-119.39385223388672 36.53854751586914),401 W Tulare St,Dinuba,CA,93618,5595913493,https://www.allstartowingca.com/,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",35012,S 99,S 99,11964,f,"https://www.google.com/maps/search/?api=1&query=36.53854751586914,-119.39385223388672",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
046ce4d6-34fe-400a-b7f5-3ab00e421177,Speedco Truck Lube and Tires,truck_repair,Truck repair,,35.178810119628906,-113.79304504394531,POINT(-113.79304504394531 35.178810119628906),875 S Ty Rd,Kingman,AZ,86401,9287572220,http://www.loves.com/locations/931,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",68405,I 40,I 40,95,t,"https://www.google.com/maps/search/?api=1&query=35.178810119628906,-113.79304504394531",t,t,t,f,f,verified,88,{osm_corroborated},2026-07-22 00:00:00+00,{},"{microsoft,osm,overture}",2,,,,,,,,f,,Speedco,way/297300944,58,2026-08-11 21:11:13+00,chain_sites,100,open,99,100,100,{chain_confirmed:Speedco}
047156ec-8026-46fa-92e2-f97792d87091,«Lozik» Truck & Trailer Repair 24/7,emergency_roadside_service,Roadside / breakdown,,42.03371047973633,-87.73881530761719,POINT(-87.73881530761719 42.03371047973633),Kenneth Ave,Skokie,IL,60076,+12243987728,https://www.lozikroadservice.com/,lozikservice@gmail.com,{https://www.facebook.com/1126551160538213},0.20752564072608948,2,"{Overture,meta}",404108,I 94,EDENS EXWY,2170,t,"https://www.google.com/maps/search/?api=1&query=42.03371047973633,-87.73881530761719",t,t,t,f,f,probable,48,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04785345-578c-4ba9-a578-d9b297fb4308,MDER Mobile Diesel Equipment Repair,truck_repair,Truck repair,,40.38039779663086,-105.07573699951172,POINT(-105.07573699951172 40.38039779663086),225 12th St SE,Loveland,CO,80537-6309,+19705815525,http://www.mderinc.com/,service@mderinc.com,{https://www.facebook.com/101544925607940},0.9199122190475464,3,"{Overture,Overture-signals,meta}",93583,U 287,U 287,206,t,"https://www.google.com/maps/search/?api=1&query=40.38039779663086,-105.07573699951172",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
047d50a8-4125-46ad-be41-ff46fc1fa3ca,Lost Pines Fleet & Equipment Solutions,truck_repair,Truck repair,,29.981449127197266,-97.3014144897461,POINT(-97.3014144897461 29.981449127197266),2237 TX-304,Smithville,TX,78957,+15128812785,http://www.lostpinesfe.com/,office@lostpinesfe.com,{https://www.facebook.com/178450038693923},0.9199122190475464,3,"{Overture,Overture-signals,meta}",134874,S 71,S 71,11970,f,"https://www.google.com/maps/search/?api=1&query=29.981449127197266,-97.3014144897461",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
047f7439-7e21-432d-9d99-8baae5345d3a,Smooth Bore Truck & Trailer Repair,truck_repair,Truck repair,,30.70396614074707,-96.358154296875,POINT(-96.358154296875 30.70396614074707),2400 Clarks Ln,Bryan,TX,77808-1306,+19794851510,https://smoothborettr.carrd.co/,smoothborettr@gmail.com,{https://www.facebook.com/686511414537505},0.3401468098163605,2,"{Overture,meta}",142170,U 190,U 190,499,t,"https://www.google.com/maps/search/?api=1&query=30.70396614074707,-96.358154296875",t,t,t,f,f,probable,53,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04800a64-6706-4f7b-8728-18b9050c2eca,Triple C Truck Shop LLC,truck_repair,Truck repair,,43.659671783447266,-116.6563491821289,POINT(-116.6563491821289 43.659671783447266),1209 Andy Ln,Caldwell,ID,83605-8141,+12089012605,http://www.triplectruckshop.com/,service@triplectruckshop.com,{https://www.facebook.com/101921138483592},0.9902192950248718,3,"{Overture,Overture-signals,meta}",83105,I 84,I 84,84,t,"https://www.google.com/maps/search/?api=1&query=43.659671783447266,-116.6563491821289",t,t,t,f,f,probable,79,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,Mo-Su 00:00-24:00,t,alltheplaces,Flying J,,,2026-08-11 21:11:13+00,chain_sites,100,open,99,100,100,"{""chain_confirmed:Flying J""}"
0480e75d-d323-4b7c-ac7f-651e551fa1e7,Exotic Fabrications,truck_repair,Truck repair,,40.816532135009766,-81.9639663696289,POINT(-81.9639663696289 40.816532135009766),1542 Mechanicsburg Rd,Wooster,OH,44691-2767,+13309883433,,exoticfabrications@gmail.com,{https://www.facebook.com/165505157522419},0.9199122190475464,3,"{Overture,Overture-signals,meta}",421882,S 302,S 302,2604,t,"https://www.google.com/maps/search/?api=1&query=40.816532135009766,-81.9639663696289",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
048180ff-a20d-4c1c-852d-117c51a6cc22,Universal Heavy Equipment & Truck Repair,truck_repair,Truck repair,,40.80962371826172,-73.23133087158203,POINT(-73.23133087158203 40.80962371826172),19 Power Dr,Hauppauge,NY,11788-4229,+16319810324,http://universal-ny.com/,info@universal-ny.com,{https://www.facebook.com/447555435331345},0.9902192950248718,3,"{Overture,Overture-signals,meta}",459705,I 495,LONG ISLAND EXWY,286,t,"https://www.google.com/maps/search/?api=1&query=40.80962371826172,-73.23133087158203",t,t,t,f,f,probable,79,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,f,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
0481e3cc-c454-40a1-af57-da8b09890590,Southeast Iowa Diesel Service,truck_repair,Truck repair,,40.96258544921875,-91.85286712646484,POINT(-91.85286712646484 40.96258544921875),2376 Redwood Ave,Fairfield,IA,52556-8517,+16419198685,https://www.seiadiesel.com/,mail@seiadiesel.com,{https://www.facebook.com/148121011898497},0.9199122190475464,3,"{Overture,Overture-signals,meta}",373806,U 34,U 34,4385,t,"https://www.google.com/maps/search/?api=1&query=40.96258544921875,-91.85286712646484",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
048b41c4-440b-4565-a94b-a06fd7701d3d,Northland Truck Service Inc,truck_repair,Truck repair,,39.12930679321289,-94.48979949951172,POINT(-94.48979949951172 39.12930679321289),7731 E Front St,Kansas City,MO,64120-2305,+18164837790,http://ntsshop.net/,wes@ntsshop.net,{https://www.facebook.com/273266136145504},0.9199122190475464,3,"{Overture,Overture-signals,meta}",279049,I 435,I 435,739,t,"https://www.google.com/maps/search/?api=1&query=39.12930679321289,-94.48979949951172",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,Mo-Fr 08:00-17:00,f,alltheplaces,FleetPride,,,2026-08-11 21:11:13+00,chain_sites,100,open,99,100,100,{chain_confirmed:FleetPride}
04a987ee-a6fc-4ee4-93b9-89e6f19c9171,C and K Mobile Truck Repair,truck_repair,Truck repair,,37.606163024902344,-122.0621337890625,POINT(-122.0621337890625 37.606163024902344),2436 Whipple Rd,Hayward,CA,94544-7810,+15106885393,,cktruckrepair@outlook.com,{https://www.facebook.com/922629514273434},0.2515946328639984,2,"{Overture,meta}",28213,I 880,NIMITZ FRWY,300,t,"https://www.google.com/maps/search/?api=1&query=37.606163024902344,-122.0621337890625",t,t,t,f,f,probable,50,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04a9e2c2-e954-469f-b5ba-be805fdada88,Stu's Garage,truck_repair,Truck repair,,40.29697799682617,-85.19554901123047,POINT(-85.19554901123047 40.29697799682617),11490 W State Road 28,Redkey,IN,47373-9614,+17657894899,http://stusgarage.com/,captainstuby@aol.com,{https://www.facebook.com/172052993178023},0.9722161889076233,2,"{Overture,meta}",10208,S 67,S 67,2444,t,"https://www.google.com/maps/search/?api=1&query=40.29697799682617,-85.19554901123047",t,t,t,f,f,probable,78,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04b49c9f-99ee-4e7d-88b8-596c35764af3,Truck and Trailer Depot,truck_repair,Truck repair,,41.478538513183594,-74.04106140136719,POINT(-74.04106140136719 41.478538513183594),161 Windsor Hwy,New Windsor,NY,12553-6275,+18455680005,http://www.truckandtrailerdepot.com/,ttdsalt@aol.com,{https://www.facebook.com/184796494896175},0.9199122190475464,3,"{Overture,Overture-signals,meta}",458743,I 87,NEW YORK STATE THWY,2780,t,"https://www.google.com/maps/search/?api=1&query=41.478538513183594,-74.04106140136719",t,t,t,f,f,verified,88,{state_licensed},2026-07-22 00:00:00+00,{},"{meta,overture,state_licence}",2,t,7099160,NY,2027-02-28,f,geo_name,,,,,,,2026-07-22 00:00:00+00,meta,99,open,97,100,100,{licence_active}
04b699db-f7d6-40b8-b433-85c2a57389d8,The Wrench Truck & Trailer,truck_repair,Truck repair,,41.80095672607422,-87.77543640136719,POINT(-87.77543640136719 41.80095672607422),6200 W 51st St,Chicago,IL,60638-1348,+13122193178,https://www.thewrenchrepair.com/,patrick@thewrenchrepair.com,{https://www.facebook.com/207074776402325},0.9902192950248718,3,"{Overture,Overture-signals,meta}",389225,I 55,ADLAI E STEVENSON EXWY,595,t,"https://www.google.com/maps/search/?api=1&query=41.80095672607422,-87.77543640136719",t,t,t,f,f,probable,79,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04b7ddac-7308-49c9-9a4c-36eef4d41156,M&S Truck Repair and Lube,truck_repair,Truck repair,,41.75150680541992,-87.93379211425781,POINT(-87.93379211425781 41.75150680541992),7545 S Madison St,Willowbrook,IL,60527-5552,+17088988658,,,{https://www.facebook.com/857536550985187},0.7575078010559082,3,"{Overture,Overture-signals,meta}",389028,I 55,I 55,281,t,"https://www.google.com/maps/search/?api=1&query=41.75150680541992,-87.93379211425781",t,t,t,f,f,probable,70,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,Mo-Fr 07:00-17:00; Sa 08:00-12:00,f,alltheplaces,FleetPride,,,2026-08-11 21:11:13+00,chain_sites,100,open,99,100,100,{chain_confirmed:FleetPride}
04b83785-d378-46f7-a8b7-3349801f15f1,Parsonstruckrepair,truck_repair,Truck repair,,32.52634048461914,-93.7761459350586,POINT(-93.7761459350586 32.52634048461914),1012 Mars Blvd,Shreveport,LA,71107-7132,+13186558876,,parsonstruckrepair@yahoo.com,{https://www.facebook.com/410560662336390},0.9199122190475464,3,"{Overture,Overture-signals,meta}",155474,U 3094,U 3094,345,t,"https://www.google.com/maps/search/?api=1&query=32.52634048461914,-93.7761459350586",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04ba1a0c-3f6f-4bc2-9d20-bcacb8faf074,Stegalls Truck Shop,truck_repair,Truck repair,,37.63288116455078,-89.8392105102539,POINT(-89.8392105102539 37.63288116455078),8146 Highway B,Perryville,MO,63775-8746,+15735472028,http://www.stegallstruckshop.com/,stegallstruckshop@yahoo.com,{https://www.facebook.com/281301505745825},0.9199122190475464,3,"{Overture,Overture-signals,meta}",370569,I 55,I 55,655,t,"https://www.google.com/maps/search/?api=1&query=37.63288116455078,-89.8392105102539",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04c530d1-3569-4aa3-b182-202cfc2b702c,Southern Oregon Diesel,truck_repair,Truck repair,,43.299015045166016,-123.34808349609375,POINT(-123.34808349609375 43.299015045166016),7157 Old Hwy 99N,Roseburg,OR,97470-9592,+15416727400,http://www.southernoregondiesel.com/,office@nobsautomotiveservices.com,{https://www.facebook.com/122956174457329},0.9199122190475464,3,"{Overture,Overture-signals,meta}",37370,I 5,PACIFIC HWY,145,t,"https://www.google.com/maps/search/?api=1&query=43.299015045166016,-123.34808349609375",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04d71a75-c6b8-4d09-9669-9973f6a89fe5,"Richey, Inc.",truck_repair,Truck repair,,39.83676528930664,-104.93222045898438,POINT(-104.93222045898438 39.83676528930664),7715 Dahlia St,Commerce City,CO,80022,3032872894,https://www.richeyinc.net/,,,0.9902192950248718,3,"{Microsoft,Overture,Overture-signals}",91667,I 76,I 76,125,t,"https://www.google.com/maps/search/?api=1&query=39.83676528930664,-104.93222045898438",t,t,t,f,f,probable,79,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,Mo-Fr 07:00-17:00,f,alltheplaces,FleetPride,,,2026-08-11 21:11:13+00,chain_sites,100,open,99,100,100,{chain_confirmed:FleetPride}
04d9b078-a58d-457e-8360-bc0539f68ba7,State 28 Road Side,truck_repair,Truck repair,,31.907005310058594,-94.39820861816406,POINT(-94.39820861816406 31.907005310058594),779 N 1st St,Timpson,TX,75975,+19366578149,http://state-28-roadside-llc.business.site/,state28roadsidellc@yahoo.com,{https://www.facebook.com/114111423771028},0.9199122190475464,3,"{Overture,Overture-signals,meta}",146792,U 59,U 59,14,t,"https://www.google.com/maps/search/?api=1&query=31.907005310058594,-94.39820861816406",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04de2087-e235-4a6b-91cf-70b0fd8c599c,Homestead Repair Center,truck_repair,Truck repair,,25.469371795654297,-80.48568725585938,POINT(-80.48568725585938 25.469371795654297),24 SW 6th Ave,Homestead,FL,33030-7040,+13058097861,http://Homesteadrepaircenter.com/,customerservice@homesteadrepaircenter.com,{https://www.facebook.com/137352366396533},0.9199122190475464,3,"{Overture,Overture-signals,meta}",186405,S 821,WEST DADE EXWY,2050,t,"https://www.google.com/maps/search/?api=1&query=25.469371795654297,-80.48568725585938",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
04e696b7-4215-4bce-9544-d9a2288e9d53,PLM Fleet Milwaukee,truck_repair,Truck repair,,43.18351745605469,-88.04330444335938,POINT(-88.04330444335938 43.18351745605469),9120 N 107th St.,Milwaukee,WI,53224,8777368756,https://www.plmfleet.com/,,,0.85,2,"{Microsoft,Overture}",471708,I 41,US Hwy 41,3046,t,"https://www.google.com/maps/search/?api=1&query=43.18351745605469,-88.04330444335938",t,f,t,f,f,probable,59,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
04f1a60c-aebe-444d-8074-7742beb7fd09,Lexington Auto Spring & Brake Alignment Co,truck_repair,Truck repair,,37.96106719970703,-84.373291015625,POINT(-84.373291015625 37.96106719970703),565 Blue Sky Parkway,Lexington,KY,40509,8592635010,http://www.lexingtonspring.com/,,,0.9655,2,"{Microsoft,Overture}",389938,I 75,I 75,1348,t,"https://www.google.com/maps/search/?api=1&query=37.96106719970703,-84.373291015625",t,t,t,f,f,probable,78,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
04f295b7-14b5-402f-8c30-9ffd14782f73,Nash Truck & Trailer Parts,truck_repair,Truck repair,,33.95649719238281,-83.34243774414062,POINT(-83.34243774414062 33.95649719238281),1051 Winterville Rd,Athens,GA,30605,+17065497914,http://nashtruckparts.net,nashtp1051@bellsouth.net,{https://www.facebook.com/102414945696811},0.9199122190475464,3,"{Overture,Overture-signals,meta}",406193,U 78,ATHENS SOUTH BYP,680,t,"https://www.google.com/maps/search/?api=1&query=33.95649719238281,-83.34243774414062",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
05023d9c-a969-49ec-bad1-d9fb00693d75,Mason County Towing,roadside_assistance,Roadside / breakdown,,47.447959899902344,-122.82819366455078,POINT(-122.82819366455078 47.447959899902344),23530 NE State Route 3,Belfair,WA,98528,3602758819,http://www.masoncountytowing.com/,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",43130,S 3,S 3,77,t,"https://www.google.com/maps/search/?api=1&query=47.447959899902344,-122.82819366455078",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
05051cc8-8f91-461f-8e6f-a2b6893e6a87,B & W Truck Repair,truck_repair,Truck repair,,41.82646179199219,-87.65880584716797,POINT(-87.65880584716797 41.82646179199219),3701 S Iron St,Chicago,IL,60609-2111,+17732476962,http://bwmountaintarp.com/,,{https://www.facebook.com/163886440306670},0.9902192950248718,3,"{Overture,Overture-signals,meta}",389346,I 55,ADLAI E STEVENSON EXWY,1418,t,"https://www.google.com/maps/search/?api=1&query=41.82646179199219,-87.65880584716797",t,t,t,f,f,probable,79,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
0509d6ea-2525-494a-ad98-680efab9e33b,Wyoming Diesel Power,truck_repair,Truck repair,,44.516624450683594,-109.09151458740234,POINT(-109.09151458740234 44.516624450683594),227 Yellowstone Ave,Cody,WY,82414-9313,+13075870007,http://www.wyoming.com/,,{https://www.facebook.com/243345626416963},0.9199122190475464,3,"{Overture,Overture-signals,meta}",89535,U 14,U 14,39,t,"https://www.google.com/maps/search/?api=1&query=44.516624450683594,-109.09151458740234",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
050d4fe8-51b7-412e-99a8-15025880a727,Covert's Mobile Truck Repair,truck_repair,Truck repair,,40.50701904296875,-122.34004974365234,POINT(-122.34004974365234 40.50701904296875),7559 Riverland Dr,Redding,CA,96002,5302214949,http://covertsmobiletruckrepair.com/,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",29601,I 5,I 5,95,t,"https://www.google.com/maps/search/?api=1&query=40.50701904296875,-122.34004974365234",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
05198097-ba95-4b45-a790-e9e28800159d,Bulk Manufacturing of Florida,truck_repair,Truck repair,,27.997175216674805,-82.159912109375,POINT(-82.159912109375 27.997175216674805),3106 Central Dr,Plant City,FL,33566-1159,+18137572313,http://bmfla.com/,jechrie@gateway.net,{https://www.facebook.com/928221093717491},0.3106113374233246,2,"{Overture,meta}",186167,I 4,I 4,3297,t,"https://www.google.com/maps/search/?api=1&query=27.997175216674805,-82.159912109375",t,t,t,f,f,probable,52,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
052158e2-81a1-4ae2-863b-477c9a9ae9c0,Armageddon Diesel,truck_repair,Truck repair,,39.79844284057617,-104.9912338256836,POINT(-104.9912338256836 39.79844284057617),307 W 56th Ave,Denver,CO,80216-1621,+17202241177,,,{https://www.facebook.com/825685080839167},0.9199122190475464,3,"{Overture,Overture-signals,meta}",93039,I 25,I 25,406,t,"https://www.google.com/maps/search/?api=1&query=39.79844284057617,-104.9912338256836",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
0522fae9-8d84-4c28-8edb-941ccd8ecd6b,All Coast Truck and Tractor Services,truck_repair,Truck repair,,34.42117691040039,-119.67947387695312,POINT(-119.67947387695312 34.42117691040039),821 Quinientos St,Santa Barbara,CA,93103-3323,+18059629186,http://allcoasttruck.com,,{https://www.facebook.com/164018130621099},0.9199122190475464,3,"{Overture,Overture-signals,meta}",29993,U 101,U 101,103,t,"https://www.google.com/maps/search/?api=1&query=34.42117691040039,-119.67947387695312",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
05290059-649a-4295-8189-273b10937a7b,10-4 Road Service West Texas ,truck_repair,Truck repair,,31.83196258544922,-102.35221099853516,POINT(-102.35221099853516 31.83196258544922),Pecos Texas ,Odessa,TX,"79772, 79762",+14326032106,,albert.medina@drsoilfield.com,{https://www.facebook.com/869058262968085},0.2392294704914093,2,"{Overture,meta}",26606,I 20,I 20,328,t,"https://www.google.com/maps/search/?api=1&query=31.83196258544922,-102.35221099853516",t,t,t,f,f,probable,49,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
05317ebf-0ae7-4b1c-9b6c-431a06ad3b54,Schulte's Enterprise,roadside_assistance,Roadside / breakdown,,40.24219512939453,-79.59187316894531,POINT(-79.59187316894531 40.24219512939453),2482 Racetrack Rd,New Stanton,PA,15672,7246350787,https://schultesenterprise.wix.com/towingroadservice,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",442174,U 119,U 119,1088,t,"https://www.google.com/maps/search/?api=1&query=40.24219512939453,-79.59187316894531",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
0534cc43-1010-4c2a-9605-23ab43028508,"Arrow Truck Repair, Inc.",truck_repair,Truck repair,,41.5322380065918,-87.46983337402344,POINT(-87.46983337402344 41.5322380065918),9948 Express Dr Ste A,Highland,IN,46322,7083391321,http://www.arrowtruckrepair.com/,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",4024,U 41,INDIANAPOLIS BLVD,113,t,"https://www.google.com/maps/search/?api=1&query=41.5322380065918,-87.46983337402344",t,f,t,f,f,probable,61,"{phone_state_mismatch,single_org_source}",2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
05351550-6fd3-49bd-bfc9-70b6e1b6cda5,Best Lube Truck Service & Repairs LLC,truck_repair,Truck repair,,34.411067962646484,-117.39380645751953,POINT(-117.39380645751953 34.411067962646484),8853 Three Flags Ave,Hesperia,CA,92344-9214,+17602448033,,,{https://www.facebook.com/364777140258505},0.9902192950248718,3,"{Overture,Overture-signals,meta}",66958,I 15,I 15,104,t,"https://www.google.com/maps/search/?api=1&query=34.411067962646484,-117.39380645751953",t,t,t,f,f,probable,79,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
05506380-29c6-4126-be47-409b85988eea,Cooksey Truck Services,truck_repair,Truck repair,,36.753807067871094,-86.2131118774414,POINT(-86.2131118774414 36.753807067871094),200 New Gallatin Rd,Scottsville,KY,42164-8820,+12706224665,,,{https://www.facebook.com/865998786768764},0.9199122190475464,3,"{Overture,Overture-signals,meta}",385650,U 231,U 231,12688,f,"https://www.google.com/maps/search/?api=1&query=36.753807067871094,-86.2131118774414",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{meta,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,meta,73,likely_open,97,80,0,{}
05515736-54c2-44a5-a2f9-38847df40c1e,Huff Contractors,truck_repair,Truck repair,,39.287506103515625,-84.86914825439453,POINT(-84.86914825439453 39.287506103515625),2581 Harrison Brookville Rd,West Harrison,IN,47060,8126375193,http://huffcontractorsinc.com/,,,0.9199122190475464,3,"{Microsoft,Overture,Overture-signals}",9195,U 52,U 52,3,t,"https://www.google.com/maps/search/?api=1&query=39.287506103515625,-84.86914825439453",t,t,t,f,f,probable,76,{single_org_source},2026-07-22 00:00:00+00,{},"{microsoft,overture}",1,,,,,,,,,,,,,2026-07-22 00:00:00+00,microsoft,73,likely_open,97,80,0,{}
05565bf0-a7ee-4fac-ab25-6e8b0da2d8e7,Vision Diesel & Powersports,truck_repair,Truck repair,,45.230995178222656,-122.81302642822266,POINT(-122.81302642822266 45.230995178222656),12142 Sky Ln NE,Aurora,OR,97002-8743,+15034876074,http://VisionDieselPerformance.com/,info@visiondiesel.com,{https://www.facebook.com/104466339682169},0.9996570135056972,2,"{Overture,meta}",38696,I 5,PACIFIC HWY,215,t,"https://www.google.com/maps/search/?api=1&query=45.230995178222656,-122.81302642822266",t,t,t,f,f,verified,91,{osm_corroborated},2026-07-22 00:00:00+00,{},"{meta,osm,overture}",2,,,,,,,Mo-Su 00:00-24:00,t,alltheplaces,Flying J,way/284556661,229,2026-08-11 21:11:13+00,chain_sites,100,open,99,100,100,{chain_confirmed:Speedco}
