tunnel_id,name,state,geom,length_ft,min_vert_clearance_in,hazmat_restricted,hazmat_codes,rules_curated_ref,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props
301430037P0000000,EAST TUNNEL,MT,POINT(-113.698399999911 48.6969999998145),395.0,184.8,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 1000, ""adtt_a5"": 100, ""toll_c4"": 0, ""OBJECTID"": 317, ""owner_c1"": 66, ""complex_s5"": 0, ""operator_c2"": 66, ""submitted_by"": ""66"", ""place_code_i5"": ""00000"", ""route_type_i9"": ""6"", ""state_code_i3"": ""30"", ""urban_code_c8"": 99999, ""year_built_a1"": 1934, ""county_code_i4"": ""035"", ""federal_agency"": ""Y"", ""tunnel_name_i2"": ""EAST TUNNEL"", ""route_number_i7"": ""18200"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 99, ""lrs_route_id_i11"": """", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 395, ""tunnel_number_i1"": ""1430037P0000000"", ""lrs_mile_point_i12"": 0, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""32"", ""portal_latitude_i13"": 48.697, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""GOING-TO-THE-SUN ROAD"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -113.6984, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 1.5, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 1.5, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 6, ""roadway_width_curb_to_curb_g3"": 22, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1694736000000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 15.4, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1631577600000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2017}"
30T01160700000003,Dominion Tunnel No. 19,MT,POINT(-115.59464999976 47.4030329998372),474.0,264.0,f,"{L10=0,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 5, ""adtt_a5"": 0, ""toll_c4"": 0, ""OBJECTID"": 318, ""owner_c1"": 64, ""complex_s5"": 0, ""operator_c2"": 64, ""submitted_by"": ""64"", ""place_code_i5"": ""65575"", ""route_type_i9"": ""6"", ""state_code_i3"": ""30"", ""urban_code_c8"": 99999, ""year_built_a1"": 1910, ""county_code_i4"": ""061"", ""federal_agency"": ""Y"", ""tunnel_name_i2"": ""Dominion Tunnel No. 19"", ""route_number_i7"": ""00300"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 8, ""lrs_route_id_i11"": """", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 474, ""tunnel_number_i1"": ""T01160700000003"", ""lrs_mile_point_i12"": 0, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""07"", ""portal_latitude_i13"": 47.403033, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""Old Milwaukee Grade"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -115.59465, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 1998, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 0, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 0, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 1, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 7, ""roadway_width_curb_to_curb_g3"": 19, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1690675200000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 22, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1623974400000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2015}"
30T01160700000004,Borax,MT,POINT(-115.660449999812 47.4330999999099),642.0,272.4,f,"{L10=0,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 5, ""adtt_a5"": 0, ""toll_c4"": 0, ""OBJECTID"": 319, ""owner_c1"": 64, ""complex_s5"": 0, ""operator_c2"": 64, ""submitted_by"": ""64"", ""place_code_i5"": ""65575"", ""route_type_i9"": ""6"", ""state_code_i3"": ""30"", ""urban_code_c8"": 99999, ""year_built_a1"": 1910, ""county_code_i4"": ""061"", ""federal_agency"": ""Y"", ""tunnel_name_i2"": ""Borax"", ""route_number_i7"": ""04208"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 14, ""lrs_route_id_i11"": """", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 642, ""tunnel_number_i1"": ""T01160700000004"", ""lrs_mile_point_i12"": 0, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""07"", ""portal_latitude_i13"": 47.4331, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""Norpac"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -115.66045, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 2010, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 0, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 0, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 1, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 7, ""roadway_width_curb_to_curb_g3"": 15.3, ""tunnel_load_posting_status_l4"": ""K"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1690675200000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 22.7, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1625011200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2015}"
316700001P0000000,TUNNEL #1,NE,POINT(-103.709600000233 41.8315009997349),173.0,134.4,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 75, ""adtt_a5"": 8, ""toll_c4"": 0, ""OBJECTID"": 320, ""owner_c1"": 66, ""complex_s5"": 0, ""operator_c2"": 66, ""submitted_by"": ""66"", ""place_code_i5"": ""00000"", ""route_type_i9"": ""8"", ""state_code_i3"": ""31"", ""urban_code_c8"": 99999, ""year_built_a1"": 1938, ""county_code_i4"": ""157"", ""federal_agency"": ""Y"", ""tunnel_name_i2"": ""TUNNEL #1"", ""route_number_i7"": ""00010"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 199, ""lrs_route_id_i11"": """", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 173, ""tunnel_number_i1"": ""6700001P0000000"", ""lrs_mile_point_i12"": 0, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""00"", ""portal_latitude_i13"": 41.831501, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""SUMMIT ROAD"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -103.7096, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 1990, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 2.9, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 1.2, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 6, ""roadway_width_curb_to_curb_g3"": 25.2, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1728345600000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 11.2, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1595980800000, ""tunnel_or_portal_island_protect"": null, ""year_of_average_daily_traffic_a"": 2024}"
316700002P0000000,TUNNEL #2,NE,POINT(-103.709844439906 41.8334527800726),217.0,140.4,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 75, ""adtt_a5"": 8, ""toll_c4"": 0, ""OBJECTID"": 321, ""owner_c1"": 66, ""complex_s5"": 0, ""operator_c2"": 66, ""submitted_by"": ""66"", ""place_code_i5"": ""00000"", ""route_type_i9"": ""8"", ""state_code_i3"": ""31"", ""urban_code_c8"": 99999, ""year_built_a1"": 1938, ""county_code_i4"": ""157"", ""federal_agency"": ""Y"", ""tunnel_name_i2"": ""TUNNEL #2"", ""route_number_i7"": ""00010"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 199, ""lrs_route_id_i11"": """", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 217, ""tunnel_number_i1"": ""6700002P0000000"", ""lrs_mile_point_i12"": 0, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""00"", ""portal_latitude_i13"": 41.83345278, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""SUMMIT ROAD"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -103.70984444, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 1990, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 3.2, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 1.3, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 6, ""roadway_width_curb_to_curb_g3"": 25, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1728345600000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 11.7, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1595894400000, ""tunnel_or_portal_island_protect"": null, ""year_of_average_daily_traffic_a"": 2024}"
316700003P0000000,TUNNEL #3,NE,POINT(-103.708610000196 41.8356699998784),166.0,122.4,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 75, ""adtt_a5"": 8, ""toll_c4"": 0, ""OBJECTID"": 322, ""owner_c1"": 66, ""complex_s5"": 0, ""operator_c2"": 66, ""submitted_by"": ""66"", ""place_code_i5"": ""00000"", ""route_type_i9"": ""8"", ""state_code_i3"": ""31"", ""urban_code_c8"": 99999, ""year_built_a1"": 1938, ""county_code_i4"": ""157"", ""federal_agency"": ""Y"", ""tunnel_name_i2"": ""TUNNEL #3"", ""route_number_i7"": ""00010"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 199, ""lrs_route_id_i11"": """", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 166, ""tunnel_number_i1"": ""6700003P0000000"", ""lrs_mile_point_i12"": 0, ""nhs_designation_c5"": 0, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""0"", ""highway_district_i6"": ""00"", ""portal_latitude_i13"": 41.83567, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""SUMMIT ROAD"", ""ground_conditions_s4"": 2, ""portal_longitude_i14"": -103.70861, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 3, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 1990, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 3, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 2, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 1.2, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 6, ""roadway_width_curb_to_curb_g3"": 23.3, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1728345600000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 10.2, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1595894400000, ""tunnel_or_portal_island_protect"": null, ""year_of_average_daily_traffic_a"": 2024}"
32T1110E,Carlin Canyon Eastbound,NV,POINT(-116.016000000248 40.7225999998541),1426.0,198.0,f,"{L10=0,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 5650, ""adtt_a5"": 1705, ""toll_c4"": 0, ""OBJECTID"": 325, ""owner_c1"": 1, ""complex_s5"": 0, ""operator_c2"": 1, ""submitted_by"": ""32"", ""place_code_i5"": ""08900"", ""route_type_i9"": ""1"", ""state_code_i3"": ""32"", ""urban_code_c8"": 99999, ""year_built_a1"": 1973, ""county_code_i4"": ""007"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Carlin Canyon Eastbound"", ""route_number_i7"": ""00080"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""5EL"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 1426, ""tunnel_number_i1"": ""T1110E"", ""lrs_mile_point_i12"": 285.945, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""2"", ""highway_district_i6"": ""03"", ""portal_latitude_i13"": 40.7226, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""I-80E"", ""ground_conditions_s4"": 1, ""portal_longitude_i14"": -116.016, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 2014, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 1.9, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 2.1, ""strahnet_designation_c6"": 1, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 1, ""roadway_width_curb_to_curb_g3"": 25.5, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1682380800000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 16.5, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1492473600000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2021}"
32T1110W,Carlin Canyon Westbound,NV,POINT(-116.01589999979 40.7227000002491),1361.0,199.2,f,"{L10=0,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 5650, ""adtt_a5"": 1705, ""toll_c4"": 0, ""OBJECTID"": 326, ""owner_c1"": 1, ""complex_s5"": 0, ""operator_c2"": 1, ""submitted_by"": ""32"", ""place_code_i5"": ""08900"", ""route_type_i9"": ""1"", ""state_code_i3"": ""32"", ""urban_code_c8"": 99999, ""year_built_a1"": 1973, ""county_code_i4"": ""007"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Carlin Canyon Westbound"", ""route_number_i7"": ""00080"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""407EL"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 1361, ""tunnel_number_i1"": ""T1110W"", ""lrs_mile_point_i12"": 285.945, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""4"", ""highway_district_i6"": ""03"", ""portal_latitude_i13"": 40.7227, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""I-80W"", ""ground_conditions_s4"": 1, ""portal_longitude_i14"": -116.0159, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 2014, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 2.1, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 2.1, ""strahnet_designation_c6"": 1, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 1, ""roadway_width_curb_to_curb_g3"": 29.5, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1682294400000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 16.6, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1492387200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2021}"
32T 179W,Cave Rock Westbound,NV,POINT(-119.948499999847 39.0464000003285),231.0,109.2,f,"{L10=1,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 7200, ""adtt_a5"": 174, ""toll_c4"": 0, ""OBJECTID"": 323, ""owner_c1"": 1, ""complex_s5"": 0, ""operator_c2"": 1, ""submitted_by"": ""32"", ""place_code_i5"": ""00000"", ""route_type_i9"": ""2"", ""state_code_i3"": ""32"", ""urban_code_c8"": 99999, ""year_built_a1"": 1931, ""county_code_i4"": ""005"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Cave Rock Westbound"", ""route_number_i7"": ""00504"", ""tunnel_shape_s2"": 2, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""1686DO"", ""portal_shapes_s3"": 2, ""tunnel_length_g1"": 231, ""tunnel_number_i1"": ""T 179W"", ""lrs_mile_point_i12"": 7.028, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""4"", ""highway_district_i6"": ""02"", ""portal_latitude_i13"": 39.0464, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""US50W"", ""ground_conditions_s4"": 3, ""portal_longitude_i14"": -119.9485, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""N"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 2016, ""height_restriction_l10"": 1, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 0, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 0, ""strahnet_designation_c6"": 0, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 2, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 3, ""roadway_width_curb_to_curb_g3"": 24.3, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1684368000000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 0, ""min_vert_clearance_over_tunnel_"": 9.1, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 0, ""routine_inspection_target_date_"": 1494892800000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2021}"
32T1978N,Airport Connector Northbound,NV,POINT(-115.145699999685 36.0720000002808),2729.0,196.8,f,"{L10=0,L11=0,L12=0}",,nti_tunnels,211,2026-07-22 09:46:38.334894+00,2025-01-01 00:00:00+00,75,95,47,100,50,{},"{""year"": 2025, ""adt_a4"": 58500, ""adtt_a5"": 3140, ""toll_c4"": 0, ""OBJECTID"": 327, ""owner_c1"": 25, ""complex_s5"": 1, ""operator_c2"": 25, ""submitted_by"": ""32"", ""place_code_i5"": ""40000"", ""route_type_i9"": ""4"", ""state_code_i3"": ""32"", ""urban_code_c8"": 47995, ""year_built_a1"": 1994, ""county_code_i4"": ""003"", ""federal_agency"": ""N"", ""tunnel_name_i2"": ""Airport Connector Northbound"", ""route_number_i7"": ""00000"", ""tunnel_shape_s2"": 3, ""border_state_i15"": """", ""detour_length_a7"": 1, ""lrs_route_id_i11"": ""100594CL"", ""portal_shapes_s3"": 3, ""tunnel_length_g1"": 2729, ""tunnel_number_i1"": ""T1978N"", ""lrs_mile_point_i12"": 0.639, ""nhs_designation_c5"": 1, ""number_of_bores_s1"": 1, ""route_direction_i8"": ""1"", ""highway_district_i6"": ""01"", ""portal_latitude_i13"": 36.072, ""damage_inspection_d5"": 0, ""facility_carried_i10"": ""Paradise Rd."", ""ground_conditions_s4"": 1, ""portal_longitude_i14"": -115.1457, ""posting_load_axle_l6"": 0, ""service_in_tunnel_a8"": 1, ""load_rating_method_l1"": ""1"", ""posting_load_gross_l5"": 0, ""special_inspection_d6"": 0, ""year_rehabilitated_a2"": 0, ""height_restriction_l10"": 0, ""in_depth_inspection_d4"": 0, ""left_sidewalk_width_g4"": 1.5, ""other_restrictions_l12"": 0, ""posting_load_type_3_l7"": 0, ""direction_of_traffic_c3"": 1, ""posting_load_type_33_l9"": 0, ""right_sidewalk_width_g5"": 1.5, ""strahnet_designation_c6"": 1, ""border_tunnel_number_i17"": """", ""posting_load_type_3S2_l8"": 0, ""total_number_of_lanes_a3"": 3, ""border_financial_resp_i16"": 0, ""border_inspection_resp_i18"": """", ""under_navigable_waterway_n1"": 0, ""functional_classification_c7"": 3, ""roadway_width_curb_to_curb_g3"": 50.9, ""tunnel_load_posting_status_l4"": ""A"", ""routine_inspection_interval_d3"": 24, ""actual_routine_inspection_date_"": 1666742400000, ""hazardous_material_restriction_"": 0, ""inventory_load_rating_factor_l2"": 79.5, ""min_vert_clearance_over_tunnel_"": 16.4, ""navigable_waterway_clearance_n2"": 0, ""operating_load_rating_factor_l3"": 99.9, ""routine_inspection_target_date_"": 1478131200000, ""tunnel_or_portal_island_protect"": 0, ""year_of_average_daily_traffic_a"": 2017}"
