way_id,highway,name,ref,maxheight_in,maxweight_lb,hgv,geom,source_id,run_id,ingested_at,observed_at,confidence,conf_trust,conf_fresh,conf_complete,conf_agree,flags,props,oneway,maxlength_in,maxwidth_in,bridge,tunnel
17209595,service,,,,,,"LINESTRING(-75.5334963 39.1625123,-75.5334709 39.1624526,-75.5332696 39.1619828,-75.5331376 39.1616582,-75.533091 39.1615335,-75.533066 39.1614666,-75.5330444 39.1614086,-75.5326039 39.1602301,-75.5325753 39.1601533)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209597,service,,,,,,"LINESTRING(-75.4416059 39.048777,-75.4413169 39.048476,-75.4412382 39.0483884,-75.4411642 39.0483346,-75.4410655 39.0482753,-75.4408352 39.048143,-75.4406898 39.0480936,-75.4404615 39.0480161,-75.4403513 39.0479643,-75.4402244 39.0478919,-75.4401235 39.047805,-75.4400601 39.0477168,-75.4400524 39.0476253,-75.4400772 39.047555,-75.44013 39.0475245,-75.4402217 39.0476006)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""source"": ""Bing, 2010"", ""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE""}",,,,,
17209598,service,,,,,,"LINESTRING(-75.4319954 39.0501653,-75.4320723 39.0495185)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209601,residential,Ridgewood Drive,,,,,"LINESTRING(-75.5865273 39.2613602,-75.5862801 39.2613573)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""lit"": ""yes"", ""name"": ""Ridgewood Drive"", ""lanes"": ""2"", ""highway"": ""residential"", ""surface"": ""asphalt"", ""maxspeed"": ""15 mph"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""lane_markings"": ""no"", ""tiger:reviewed"": ""no""}",,,,,
17209604,service,,,,,,"LINESTRING(-75.7077333 38.9267988,-75.7086478 38.926809,-75.7104613 38.9267877,-75.7106838 38.9267941,-75.7108923 38.9268052,-75.7114086 38.9268617,-75.7131661 38.927021,-75.713342 38.9270573,-75.7134783 38.9270965,-75.7140812 38.9273277,-75.7141911 38.9273568,-75.714437 38.9273845,-75.7145462 38.9273717,-75.7146509 38.927331,-75.7149189 38.9271887,-75.7151458 38.9271143,-75.715346 38.927097,-75.7155188 38.9271018,-75.7156744 38.92713,-75.7158312 38.9271965,-75.7161318 38.9273761,-75.7162523 38.9274349,-75.7163832 38.9274771,-75.716514 38.9274793,-75.716665 38.9274581,-75.7167712 38.9274195,-75.7168864 38.9273423,-75.7173218 38.9268214,-75.7175847 38.9265679)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209607,service,,,,,,"LINESTRING(-75.698951 39.163991,-75.6989085 39.1642055,-75.6987802 39.1643826,-75.6987078 39.1645343,-75.6986674 39.1646631,-75.6984647 39.1661613)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209612,service,,,,,,"LINESTRING(-75.7482488 39.1636408,-75.7490495 39.1654813,-75.7491664 39.1657793)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209614,service,,,,,,"LINESTRING(-75.6742278 39.1623047,-75.6743565 39.1624274,-75.6743887 39.1624753,-75.6744263 39.1625959,-75.6744641 39.1627619,-75.6746427 39.1648255)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209617,service,,,,,,"LINESTRING(-75.6865955 39.2072843,-75.6875893 39.2078367,-75.6881052 39.2080735,-75.6883648 39.2082286,-75.6885003 39.208346,-75.6886063 39.2085195,-75.6885054 39.2098634,-75.6884786 39.2101306,-75.6883812 39.210332)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209618,service,,,,,,"LINESTRING(-75.7154003 39.1542593,-75.7152445 39.1543036,-75.7151373 39.1543597,-75.7150069 39.1544527,-75.7148568 39.1545516,-75.7146963 39.1546082,-75.7133852 39.1549846,-75.7131469 39.1550678,-75.7128128 39.1551893,-75.7125457 39.1553057,-75.7124562 39.1553281,-75.7123948 39.1553155)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209621,tertiary,East Lebanon Road,,,,,"LINESTRING(-75.491741 39.1309696,-75.4913262 39.1311457,-75.4911622 39.1312154,-75.4911275 39.1312297,-75.4906072 39.1314447,-75.4904691 39.1315018,-75.490367 39.131544,-75.4897359 39.1317749,-75.4896654 39.1318007,-75.4892934 39.1319368,-75.4891033 39.1319769,-75.4888749 39.1319852)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""East Lebanon Road"", ""access"": ""private"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",yes,,,,
17209625,service,,,,,,"LINESTRING(-75.5115203 39.1649153,-75.5134395 39.1671543,-75.514046 39.167925,-75.5152395 39.1692979)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209626,service,,,,,,"LINESTRING(-75.609425 39.0549162,-75.6076358 39.0548061,-75.6074665 39.0548107,-75.6073299 39.0548387,-75.6072161 39.0548829,-75.6071213 39.0549462,-75.607072 39.0550058,-75.607053 39.0550861,-75.6070511 39.0552673)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209632,service,,,,,,"LINESTRING(-75.4379247 39.1113911,-75.4381366 39.1113679,-75.4390121 39.11141,-75.4405405 39.1114836,-75.4414256 39.1117675)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209639,service,,,,,,"LINESTRING(-75.7451123 39.2004698,-75.745554 39.2030886,-75.7455022 39.2033243,-75.7454896 39.20348,-75.7454821 39.2037682,-75.7453112 39.2038028,-75.7452294 39.2038483,-75.7451718 39.2039207,-75.7451098 39.2040178,-75.7450222 39.2040961,-75.7449133 39.2041512,-75.7447859 39.2041846,-75.7446587 39.2041854,-75.7433722 39.204121)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""access"": ""private"", ""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved""}",,,,,
17209642,residential,,,,,,"LINESTRING(-75.5280094 39.1568994,-75.528088 39.1568841,-75.5284363 39.1568163,-75.5288174 39.1567421,-75.5291695 39.1566735,-75.5292488 39.1566581)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""sidewalk:both"": ""no"", ""tiger:reviewed"": ""no""}",,,,,
17209644,service,,,,,,"LINESTRING(-75.5810561 39.0857569,-75.5807982 39.0858276,-75.5804297 39.0859016,-75.5782994 39.0864991)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209650,residential,Lenora Drive,,,,,"LINESTRING(-75.6416688 39.2375558,-75.6416209 39.2371556,-75.6414118 39.2364102,-75.641402 39.2363769,-75.641312 39.2361174,-75.6411445 39.2356342,-75.6411028 39.2355138)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Lenora Drive"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209656,service,,,,,,"LINESTRING(-75.4953902 39.2058244,-75.4955728 39.2056447,-75.495842 39.2053798,-75.4958936 39.2052821,-75.4960465 39.2051261,-75.4961167 39.2050622,-75.496555 39.204663)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209659,service,,,,,,"LINESTRING(-75.5274601 39.167975,-75.5274381 39.167911,-75.5273446 39.1676392,-75.5273252 39.1676095,-75.5272822 39.1676076,-75.52691 39.167704,-75.52581 39.167952,-75.524827 39.1681601)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209662,service,,,,,,"LINESTRING(-75.5060134 38.924181,-75.5058955 38.9242002,-75.505782 38.9242114,-75.5053959 38.9242363)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209663,service,,,,,,"LINESTRING(-75.5141221 38.9089016,-75.5128376 38.9093525,-75.5126997 38.9094093,-75.5126441 38.9094727,-75.5126269 38.9095659,-75.5126483 38.9096826,-75.512841 38.9101857)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209664,service,,,,,,"LINESTRING(-75.5098633 38.8877332,-75.5115169 38.887206,-75.5122951 38.8869285)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209668,service,,,,,,"LINESTRING(-75.4368748 39.1701458,-75.4369439 39.1703364,-75.4370664 39.1705848,-75.4372408 39.1709283,-75.4373539 39.1713248,-75.4374406 39.1717416)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209670,service,Corn Cob Alley,,,,,"LINESTRING(-75.433115 38.9132837,-75.4334489 38.9131323,-75.433648 38.913042,-75.4342892 38.9127996,-75.43435 38.9127766)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Corn Cob Alley"", ""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209672,trunk_link,,,,,,"LINESTRING(-75.5992722 39.2961957,-75.5993852 39.296238,-75.5994629 39.2962563)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""lanes"": ""1"", ""oneway"": ""yes"", ""highway"": ""trunk_link"", ""surface"": ""asphalt""}",yes,,,,
17209677,service,,,,,,"LINESTRING(-75.5096966 39.166347,-75.5128439 39.17007)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209679,service,,,,,,"LINESTRING(-75.5108519 39.1658395,-75.5138862 39.1694131)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209683,service,,,,,,"LINESTRING(-75.6621554 39.246554,-75.6585062 39.2500074,-75.6584752 39.2500948,-75.6585234 39.2501738,-75.6586683 39.2503503,-75.6588238 39.2505227,-75.6590062 39.2507844)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE""}",,,,,
17209691,service,,,,,,"LINESTRING(-75.521821 39.146302,-75.5204244 39.146603,-75.52035 39.146619,-75.5202926 39.1466314,-75.519881 39.14672,-75.5183874 39.1470418,-75.518303 39.14706,-75.5182495 39.1470744,-75.5163749 39.1474933,-75.5161542 39.1475358,-75.5161162 39.1475577,-75.5160757 39.1476204,-75.5160475 39.1476946,-75.5159544 39.1479123,-75.5159446 39.147957,-75.5159495 39.1480026,-75.5159777 39.1480644,-75.5160295 39.1481067)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209693,trunk_link,,,,,,"LINESTRING(-75.5754153 38.8699927,-75.5751545 38.8699712)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""source"": ""Bing"", ""highway"": ""trunk_link"", ""tiger:cfcc"": ""A64"", ""name:source"": ""inferred"", ""source:date"": ""2010-06/2010-07"", ""tiger:county"": ""Kent, DE""}",,,,,
17209696,service,,,,,,"LINESTRING(-75.6766345 39.2356638,-75.6749173 39.236156,-75.67474 39.236186)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""access"": ""private"", ""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209702,service,,,,,,"LINESTRING(-75.6896792 39.2321171,-75.6900752 39.2334387,-75.6903894 39.2344603,-75.6906447 39.2352391,-75.6908322 39.2356532)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209703,service,,,,,,"LINESTRING(-75.509785 39.3117424,-75.5097678 39.3136412)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209705,service,,,,,,"LINESTRING(-75.6354846 38.8839716,-75.6354374 38.8843372,-75.6354517 38.8846492,-75.6351382 38.8848776,-75.6350251 38.884988,-75.6349685 38.8850653,-75.6348855 38.8851946,-75.6347954 38.8853095,-75.6345234 38.885577,-75.6342257 38.8858468,-75.6339631 38.886056)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service""}",,,,,
17209708,service,,,,,,"LINESTRING(-75.5101756 39.1703511,-75.5096317 39.170688,-75.5095506 39.1707382)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""parking_aisle"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209709,residential,Tammie Drive,,,,,"LINESTRING(-75.579782 39.190136,-75.578816 39.190417,-75.577747 39.18914,-75.577599 39.188926,-75.577577 39.188761,-75.577612 39.188585,-75.577661 39.188508,-75.577802 39.188371,-75.578007 39.188288,-75.578571 39.18815,-75.578712 39.188101,-75.578902 39.188013,-75.579029 39.187919,-75.579162 39.187749,-75.579212 39.187644,-75.579225 39.187535)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Tammie Drive"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no"", ""tiger:zip_left"": ""19904"", ""tiger:name_base"": ""Tammie"", ""tiger:name_type"": ""Dr"", ""tiger:zip_right"": ""19904""}",,,,,
17209710,service,,,,,,"LINESTRING(-75.6489393 38.9333754,-75.6488982 38.9334487,-75.6487596 38.9337984,-75.6486089 38.9342074,-75.6484331 38.9346783)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209712,service,,,,,,"LINESTRING(-75.664056 39.227713,-75.6638122 39.2278908,-75.6635372 39.2281496)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""access"": ""private"", ""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209719,service,,,,,,"LINESTRING(-75.5792274 38.9478943,-75.5786376 38.9480006)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209723,service,,,,,,"LINESTRING(-75.5759854 38.9232422,-75.5758707 38.9236591)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service""}",,,,,
17209724,service,,,,,,"LINESTRING(-75.4655312 39.264719,-75.4659836 39.2645237,-75.4675609 39.263779,-75.4681953 39.2634464,-75.4685165 39.2632463,-75.4686267 39.2631595,-75.4689651 39.2628927,-75.4695675 39.2624115,-75.4698312 39.2621844,-75.4699394 39.2620756,-75.4700476 39.2619312,-75.4701365 39.2617738,-75.4702012 39.2616126,-75.4702386 39.2614819,-75.4702497 39.261352,-75.4702414 39.2611977,-75.4701942 39.2609666,-75.470057 39.2603889,-75.4697814 39.2593493,-75.4696873 39.2589088,-75.4696747 39.2587148,-75.4696838 39.2579939,-75.4696598 39.2578068,-75.4694657 39.2567608,-75.4694322 39.2566282,-75.4693835 39.2565269,-75.4693107 39.2564102,-75.4690839 39.2562564,-75.4672594 39.2551845,-75.4666726 39.254833,-75.4665073 39.2547342,-75.4662924 39.2546355,-75.4661313 39.254588,-75.4658499 39.254546,-75.4655923 39.2545256,-75.4648338 39.2545205,-75.464162 39.2545209,-75.4639182 39.2545403,-75.4637132 39.2545761,-75.4635243 39.2546312,-75.4627594 39.2549245,-75.4622496 39.2551172,-75.46138 39.2553965,-75.4611517 39.2554928,-75.4609447 39.2556001,-75.4608162 39.2557014,-75.4606806 39.2558328,-75.4605526 39.2560063,-75.4604776 39.2561854,-75.4604582 39.2562841,-75.46046 39.2563993,-75.4605068 39.2565625,-75.4607234 39.2569833,-75.4631678 39.2617541,-75.4636996 39.2627998,-75.4640609 39.2633704,-75.4649501 39.264609,-75.4649696 39.2646932,-75.4649484 39.264822,-75.4649095 39.2649151,-75.4648371 39.2650134)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""oneway"": ""yes"", ""highway"": ""service"", ""surface"": ""gravel""}",yes,,,,
17209725,service,,,,,,"LINESTRING(-75.5729692 38.9241468,-75.5724779 38.9241634,-75.5711096 38.9241361)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""alley""}",,,,,
17209728,service,,,,,,"LINESTRING(-75.6025922 39.0097724,-75.6026645 39.0097633,-75.6027394 39.0097369,-75.6028084 39.0096899,-75.6028284 39.0096537,-75.6028284 39.0095969,-75.6027787 39.0095337,-75.6022383 39.0089153)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209734,service,,,,,,"LINESTRING(-75.6941434 38.9271892,-75.6953411 38.9278248,-75.6959028 38.9282693,-75.6961731 38.9283678,-75.6969017 38.9288016)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""aerial""}",,,,,
17209741,residential,Oak Grove Mobile Home Park,,,,,"LINESTRING(-75.4944619 39.1566854,-75.4944152 39.1582097,-75.4944355 39.1582564,-75.494472 39.1583,-75.4945411 39.1583367,-75.4946209 39.1583526,-75.4947148 39.1583543,-75.4948834 39.1583385)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Oak Grove Mobile Home Park"", ""highway"": ""residential"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209742,service,,,,,,"LINESTRING(-75.540868 38.9738123,-75.542328 38.975972)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE""}",,,,,
17209745,service,,,,,,"LINESTRING(-75.5175463 39.1691817,-75.5176429 39.1691486,-75.5177466 39.169113)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""source"": ""Yahoo"", ""highway"": ""service"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""yes""}",,,,,
17209747,service,,,,,,"LINESTRING(-75.6895349 38.9880133,-75.6894556 38.988009,-75.6892802 38.9879602,-75.6892377 38.9879344,-75.6891934 38.9878526,-75.6892027 38.9878182,-75.6892396 38.9878053,-75.6893116 38.9878254,-75.6895349 38.9880133,-75.6896358 38.9880241,-75.6915045 38.9887153,-75.6916187 38.9887501)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209749,residential,Fitzbrian Drive,,,,,"LINESTRING(-75.7300879 38.987513,-75.7296523 38.9876311,-75.7277366 38.9881375,-75.7272598 38.9882525,-75.727108 38.9882612,-75.7269169 38.9882241,-75.7266949 38.9881127,-75.7265403 38.988058,-75.7263211 38.9880406,-75.7260991 38.9880624,-75.7255848 38.9881978,-75.7254021 38.9882743,-75.7252194 38.9884185,-75.7250311 38.9885889,-75.7247951 38.9887177,-75.7243285 38.9888248)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""name"": ""Fitzbrian Drive"", ""highway"": ""residential"", ""surface"": ""asphalt""}",,,,,
17209752,service,,,,,,"LINESTRING(-75.6897287 38.9162391,-75.6894708 38.9169007,-75.6893447 38.9172346,-75.689283 38.917414,-75.6892681 38.9175555)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""surface"": ""unpaved"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
17209757,service,,,,,,"LINESTRING(-75.52632 38.9660839,-75.5261289 38.9661547,-75.5243667 38.9668652,-75.5242356 38.9669346,-75.5241628 38.967011,-75.5241045 38.9670973,-75.5240973 38.9672035,-75.5242144 38.9674205)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209759,service,,,,,,"LINESTRING(-75.6896358 38.9880241,-75.6896817 38.9877995,-75.6895541 38.9875714,-75.687315 38.9865748,-75.6870534 38.9860293,-75.6863836 38.9857268,-75.685362 38.9833946,-75.685146 38.9830243,-75.6844143 38.9813684,-75.684322 38.9812163,-75.6842408 38.9811388,-75.6841374 38.9810843,-75.683986 38.9810987,-75.6836088 38.9811599,-75.6809795 38.9820622,-75.6807692 38.9821045)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209761,service,,,,,,"LINESTRING(-75.6764065 38.9805284,-75.6772081 38.9809925,-75.6775276 38.9814342,-75.6777248 38.9812479)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway""}",,,,,
17209763,service,,,,,,"LINESTRING(-75.5701139 39.0099478,-75.5705435 39.010005,-75.5707866 39.0100103,-75.5709795 39.0100499)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service""}",,,,,
17209764,service,,,,,,"LINESTRING(-75.6544715 38.9100347,-75.6549078 38.9103078,-75.6553745 38.910552,-75.656269 38.9110179,-75.6564149 38.9110933)",osm_ways,7887,2026-08-17 09:08:42.747958+00,2026-07-26 20:21:05+00,,,,,,{},"{""highway"": ""service"", ""service"": ""driveway"", ""tiger:cfcc"": ""A41"", ""tiger:county"": ""Kent, DE"", ""tiger:reviewed"": ""no""}",,,,,
